order_id;customer_id;order_date;order_value;
O08880;C3880;15/05/2024;-140;
O08881;C3881;28/05/2024;-163,1;
O08882;C3882;10/06/2024;-186,4;
O08883;C3883;23/06/2024;-29,9;
O08884;C3884;06/07/2024;-53,6;
O08885;C3885;19/07/2024;-77,5;
O08886;C3886;01/08/2024;-101,6;
O08887;C3887;14/08/2024;-122,2;
O08888;C3888;27/08/2024;-146,7;
O08889;C3889;09/09/2024;-167,7;
O08890;C3890;22/09/2024;-192,6;
O08891;C3891;05/10/2024;-34;
O08892;C3892;18/10/2024;-59,3;
O08893;C3893;31/10/2024;-81,1;
O08894;C3894;13/11/2024;-103,1;
O08895;C3895;26/11/2024;-125,3;
O08896;C3896;09/12/2024;-151,4;
O08897;C3897;22/12/2024;-174;
O08898;C3898;04/01/2025;-196,8;
O08899;C3899;17/01/2025;-39,8;
O08900;C3900;30/01/2025;-63;
O08901;;12/02/2025;-86,4;
O08902;C3902;25/02/2025;-106,3;
O08903;C3903;10/03/2025;-130,1;
O08904;C3904;23/03/2025;-154,1;
O08905;C3905;05/04/2025;-178,3;
O08906;C3906;18/04/2025;-199;
O08907;C3907;01/05/2025;-43,6;
O08908;C3908;14/05/2025;-64,7;
O08909;C3909;27/05/2025;-89,7;
O08910;C3910;09/06/2025;-111,2;
O08911;C3911;22/06/2025;-136,6;
O08912;C3912;05/07/2025;-158,5;
O08913;C3913;18/07/2025;-180,6;
O08914;C3914;31/07/2025;-22,9;
O08915;C3915;13/08/2025;-45,4;
O08916;C3916;26/08/2025;-68,1;
O08917;C3917;08/09/2025;-91;
O08918;C3918;21/09/2025;-114,1;
O08919;C3919;04/10/2025;-137,4;
O08920;C3920;17/10/2025;-160,9;
O08921;C3921;30/10/2025;-184,6;
O08922;C3922;12/11/2025;-28,5;
O08923;C3923;25/11/2025;-52,6;
O08924;C3924;08/12/2025;-73,2;
O08925;C3925;21/12/2025;-97,7;
O08926;C3926;03/01/2026;-118,7;
O08927;C3927;16/01/2026;-143,6;
O08928;;29/01/2026;-165;
O08929;C3929;12/02/2024;-190,3;
O08930;C3930;25/02/2024;-32,1;
O08931;C3931;09/03/2024;-54,1;
O08932;C3932;22/03/2024;-76,3;
O08933;C3933;04/04/2024;-102,4;
O08934;C3934;17/04/2024;-125;
O08935;C3935;30/04/2024;-147,8;
O08936;C3936;13/05/2024;-170,8;
O08937;C3937;26/05/2024;-194;
O08938;C3938;08/06/2024;-37,4;
O08939;C3939;21/06/2024;-57,3;
O08940;C3940;04/07/2024;-81,1;
O08941;C3941;17/07/2024;-105,1;
O08942;C3942;30/07/2024;-129,3;
O08943;C3943;12/08/2024;-150;
O08944;C3944;25/08/2024;-174,6;
O08945;C3945;07/09/2024;-195,7;
O08946;C3946;20/09/2024;-40,7;
O08947;C3947;03/10/2024;-62,2;
O08948;C3948;16/10/2024;-87,6;
O08949;C3949;29/10/2024;-109,5;
O08950;C3950;11/11/2024;-131,6;
O08951;C3951;24/11/2024;-153,9;
O08952;C3952;07/12/2024;-176,4;
O08953;C3953;20/12/2024;-199,1;
O08954;C3954;02/01/2025;-42;
O08955;C3955;15/01/2025;-65,1;
O08956;C3956;28/01/2025;-88,4;
O08957;C3957;10/02/2025;-111,9;
O08958;C3958;23/02/2025;-135,6;
O08959;C3959;08/03/2025;-159,5;
O08960;C3960;21/03/2025;-183,6;
O08961;C3961;03/04/2025;-24,2;
O08962;C3962;16/04/2025;-48,7;
O08963;C3963;29/04/2025;-69,7;
O08964;C3964;12/05/2025;-94,6;
O08965;C3965;25/05/2025;-116;
O08966;C3966;07/06/2025;-141,3;
O08967;C3967;20/06/2025;-163,1;
O08968;C3968;03/07/2025;-185,1;
O08969;C3969;16/07/2025;-27,3;
O08970;C3970;29/07/2025;-53,4;
O08971;C3971;11/08/2025;-76;
O08972;C3972;24/08/2025;-98,8;
O08973;C3973;06/09/2025;-121,8;
O08974;C3974;19/09/2025;-145;
O08975;C3975;02/10/2025;-168,4;
O08976;C3976;15/10/2025;-188,3;
O08977;C3977;28/10/2025;-32,1;
O08978;C3978;10/11/2025;-56,1;
O08979;C3979;23/11/2025;-80,3;
O08980;C3980;06/12/2025;-101;
O08981;C3981;19/12/2025;-125,6;
O08982;C3982;01/01/2026;-146,7;
O08983;C3983;14/01/2026;-171,7;
O08984;C3984;27/01/2026;-193,2;
O08985;C3985;10/02/2024;-38,6;
O08986;C3986;23/02/2024;-60,5;
O08987;C3987;07/03/2024;-82,6;
O08988;C3988;20/03/2024;-104,9;
O08989;C3989;02/04/2024;-127,4;
O08990;C3990;15/04/2024;-150,1;
O08991;C3991;28/04/2024;-173;
O08992;C3992;11/05/2024;-196,1;
O08993;C3993;24/05/2024;-39,4;
O08994;C3994;06/06/2024;-62,9;
O08995;C3995;19/06/2024;-86,6;
O08996;C3996;02/07/2024;-110,5;
O08997;C3997;15/07/2024;-134,6;
O08998;C3998;28/07/2024;-155,2;
O08999;C3999;10/08/2024;-179,7;
O09000;C4000;23/08/2024;-20,7;
O09001;C4001;05/09/2024;-45,6;
O09002;;18/09/2024;-67;
O09003;C4003;01/10/2024;-92,3;
O09004;C4004;14/10/2024;-114,1;
O09005;C4005;27/10/2024;-136,1;
O09006;C4006;09/11/2024;-158,3;
O09007;C4007;22/11/2024;-184,4;
O09008;C4008;05/12/2024;-27;
O09009;C4009;18/12/2024;-49,8;
O09010;C4010;31/12/2024;-72,8;
O09011;C4011;13/01/2025;-96;
O09012;C4012;26/01/2025;-119,4;
O09013;C4013;08/02/2025;-139,3;
O09014;C4014;21/02/2025;-163,1;
O09015;C4015;06/03/2025;-187,1;
O09016;C4016;19/03/2025;-31,3;
O09017;C4017;01/04/2025;-52;
O09018;C4018;14/04/2025;-76,6;
O09019;C4019;27/04/2025;-97,7;
O09020;C4020;10/05/2025;-122,7;
O09021;C4021;23/05/2025;-144,2;
O09022;C4022;05/06/2025;-169,6;
O09023;C4023;18/06/2025;-191,5;
O09024;C4024;01/07/2025;-33,6;
O09025;C4025;14/07/2025;-55,9;
O09026;C4026;27/07/2025;-78,4;
O09027;C4027;09/08/2025;-101,1;
O09028;C4028;22/08/2025;-124;
O09029;C4029;04/09/2025;-147,1;
O09030;C4030;17/09/2025;-170,4;
O09031;C4031;30/09/2025;-193,9;
O09032;C4032;13/10/2025;-37,6;
O09033;C4033;26/10/2025;-61,5;
O09034;C4034;08/11/2025;-85,6;
O09035;C4035;21/11/2025;-106,2;
O09036;C4036;04/12/2025;-130,7;
O09037;C4037;17/12/2025;-151,7;
O09038;C4038;30/12/2025;-176,6;
O09039;C4039;12/01/2026;-198;
O09040;C4040;25/01/2026;-43,3;
O09041;C4041;08/02/2024;-65,1;
O09042;C4042;21/02/2024;-87,1;
O09043;C4043;05/03/2024;-109,3;
O09044;C4044;18/03/2024;-135,4;
O09045;C4045;31/03/2024;-158;
O09046;C4046;13/04/2024;-180,8;
O09047;C4047;26/04/2024;-23,8;
O09048;C4048;09/05/2024;-47;
O09049;C4049;22/05/2024;-70,4;
O09050;C4050;04/06/2024;-90,3;
O09051;C4051;17/06/2024;-114,1;
O09052;C4052;30/06/2024;-138,1;
O09053;C4053;13/07/2024;-162,3;
O09054;C4054;26/07/2024;-183;
O09055;C4055;08/08/2024;-27,6;
O09056;C4056;21/08/2024;-48,7;
O09057;C4057;03/09/2024;-73,7;
O09058;C4058;16/09/2024;-95,2;
O09059;C4059;29/09/2024;-120,6;
O09060;C4060;12/10/2024;-142,5;
O09061;C4061;25/10/2024;-164,6;
O09062;C4062;07/11/2024;-186,9;
O09063;C4063;20/11/2024;-29,4;
O09064;C4064;03/12/2024;-52,1;
O09065;C4065;16/12/2024;-75;
O09066;C4066;29/12/2024;-98,1;
O09067;C4067;11/01/2025;-121,4;
O09068;C4068;24/01/2025;-144,9;
O09069;C4069;06/02/2025;-168,6;
O09070;C4070;19/02/2025;-192,5;
O09071;C4071;04/03/2025;-36,6;
O09072;C4072;17/03/2025;-57,2;
O09073;C4073;30/03/2025;-81,7;
O09074;C4074;12/04/2025;-102,7;
O09075;C4075;25/04/2025;-127,6;
O09076;C4076;08/05/2025;-149;
O09077;C4077;21/05/2025;-174,3;
O09078;C4078;03/06/2025;-196,1;
O09079;C4079;16/06/2025;-38,1;
O09080;C4080;29/06/2025;-60,3;
O09081;C4081;12/07/2025;-86,4;
O09082;C4082;25/07/2025;-109;
O09083;C4083;07/08/2025;-131,8;
O09084;C4084;20/08/2025;-154,8;
O09085;C4085;02/09/2025;-178;
O09086;C4086;15/09/2025;-201,4;
O09087;C4087;28/09/2025;-41,3;
O09088;C4088;11/10/2025;-65,1;
O09089;C4089;24/10/2025;-89,1;
O09090;C4090;06/11/2025;-113,3;
O09091;C4091;19/11/2025;-134;
O09092;C4092;02/12/2025;-158,6;
O09093;C4093;15/12/2025;-179,7;
O09094;C4094;28/12/2025;-24,7;
O09095;C4095;10/01/2026;-46,2;
O09096;C4096;23/01/2026;-71,6;
O09097;C4097;06/02/2024;-93,5;
O09098;C4098;19/02/2024;-115,6;
O09099;C4099;03/03/2024;-137,9;
O09100;C4100;16/03/2024;-160,4;
O09101;C4101;29/03/2024;-183,1;
O09102;C4102;11/04/2024;-26;
O09103;C4103;24/04/2024;-49,1;
O09104;C4104;07/05/2024;-72,4;
O09105;C4105;20/05/2024;-95,9;
O09106;C4106;02/06/2024;-119,6;
O09107;C4107;15/06/2024;-143,5;
O09108;C4108;28/06/2024;-167,6;
O09109;C4109;11/07/2024;-188,2;
O09110;C4110;24/07/2024;-32,7;
O09111;C4111;06/08/2024;-53,7;
O09112;C4112;19/08/2024;-78,6;
O09113;C4113;01/09/2024;-100;
O09114;C4114;14/09/2024;-125,3;
O09115;C4115;27/09/2024;-147,1;
O09116;C4116;10/10/2024;-169,1;
O09117;C4117;23/10/2024;-191,3;
O09118;C4118;05/11/2024;-37,4;
O09119;C4119;18/11/2024;-60;
O09120;C4120;01/12/2024;-82,8;
O09121;C4121;14/12/2024;-105,8;
O09122;C4122;27/12/2024;-129;
O09123;C4123;09/01/2025;-152,4;
O09124;C4124;22/01/2025;-172,3;
O09125;C4125;04/02/2025;-196,1;
O09126;C4126;17/02/2025;-40,1;
O09127;C4127;02/03/2025;-64,3;
O09128;C4128;15/03/2025;-85;
O09129;C4129;28/03/2025;-109,6;
O09130;C4130;10/04/2025;-130,7;
O09131;C4131;23/04/2025;-155,7;
O09132;C4132;06/05/2025;-177,2;
O09133;C4133;19/05/2025;-202,6;
O09134;C4134;01/06/2025;-44,5;
O09135;C4135;14/06/2025;-66,6;
O09136;C4136;27/06/2025;-88,9;
O09137;C4137;10/07/2025;-111,4;
O09138;C4138;23/07/2025;-134,1;
O09139;C4139;05/08/2025;-157;
O09140;C4140;18/08/2025;-180,1;
O09141;C4141;31/08/2025;-23,4;
O09142;C4142;13/09/2025;-46,9;
O09143;C4143;26/09/2025;-70,6;
O09144;C4144;09/10/2025;-94,5;
O09145;C4145;22/10/2025;-118,6;
O09146;C4146;04/11/2025;-139,2;
O09147;C4147;17/11/2025;-163,7;
O09148;C4148;30/11/2025;-184,7;
O09149;C4149;13/12/2025;-29,6;
O09150;C4150;26/12/2025;-51;
O09151;C4151;08/01/2026;-76,3;
O09152;C4152;21/01/2026;-98,1;
O09153;C4153;03/02/2026;-120,1;
O09154;C4154;17/02/2024;-142,3;
O09155;C4155;01/03/2024;-168,4;
O09156;C4156;14/03/2024;-191;
O09157;C4157;27/03/2024;-33,8;
O09158;C4158;09/04/2024;-56,8;
O09159;C4159;22/04/2024;-80;
O09160;C4160;05/05/2024;-103,4;
O09161;C4161;18/05/2024;-123,3;
O09162;C4162;31/05/2024;-147,1;
O09163;C4163;13/06/2024;-171,1;
O09164;C4164;26/06/2024;-195,3;
O09165;C4165;09/07/2024;-36;
O09166;C4166;22/07/2024;-60,6;
O09167;C4167;04/08/2024;-81,7;
O09168;C4168;17/08/2024;-106,7;
O09169;C4169;30/08/2024;-128,2;
O09170;C4170;12/09/2024;-153,6;
O09171;C4171;25/09/2024;-175,5;
O09172;C4172;08/10/2024;-197,6;
O09173;C4173;21/10/2024;-39,9;
O09174;C4174;03/11/2024;-62,4;
O09175;C4175;16/11/2024;-85,1;
O09176;C4176;29/11/2024;-108;
O09177;C4177;12/12/2024;-131,1;
O09178;C4178;25/12/2024;-154,4;
O09179;C4179;07/01/2025;-177,9;
O09180;C4180;20/01/2025;-21,6;
O09181;C4181;02/02/2025;-45,5;
O09182;C4182;15/02/2025;-69,6;
O09183;C4183;28/02/2025;-90,2;
O09184;C4184;13/03/2025;-114,7;
O09185;C4185;26/03/2025;-135,7;
O09186;C4186;08/04/2025;-160,6;
O09187;C4187;21/04/2025;-182;
O09188;C4188;04/05/2025;-27,3;
O09189;C4189;17/05/2025;-49,1;
O09190;C4190;30/05/2025;-71,1;
O09191;C4191;12/06/2025;-93,3;
O09192;C4192;25/06/2025;-119,4;
O09193;C4193;08/07/2025;-142;
O09194;C4194;21/07/2025;-164,8;
O09195;C4195;03/08/2025;-187,8;
O09196;C4196;16/08/2025;-31;
O09197;C4197;29/08/2025;-54,4;
O09198;C4198;11/09/2025;-74,3;
O09199;C4199;24/09/2025;-98,1;
O09200;C4200;07/10/2025;-122,1;
O09201;C4201;20/10/2025;-146,3;
O09202;C4202;02/11/2025;-167;
O09203;C4203;15/11/2025;-191,6;
O09204;C4204;28/11/2025;-32,7;
O09205;C4205;11/12/2025;-57,7;
O09206;C4206;24/12/2025;-79,2;
O09207;C4207;06/01/2026;-104,6;
O09208;C4208;19/01/2026;-126,5;
O09209;C4209;01/02/2026;-148,6;
O09210;C4210;15/02/2024;-170,9;
O09211;C4211;28/02/2024;-193,4;
O09212;C4212;12/03/2024;-36,1;
O09213;C4213;25/03/2024;-59;
O09214;C4214;07/04/2024;-82,1;
O09215;C4215;20/04/2024;-105,4;
O09216;C4216;03/05/2024;-128,9;
O09217;C4217;16/05/2024;-152,6;
O09218;C4218;29/05/2024;-176,5;
O09219;C4219;11/06/2024;-200,6;
O09220;C4220;24/06/2024;-41,2;
O09221;C4221;07/07/2024;-65,7;
O09222;C4222;20/07/2024;-86,7;
O09223;C4223;02/08/2024;-111,6;
O09224;C4224;15/08/2024;-133;
O09225;C4225;28/08/2024;-158,3;
O09226;C4226;10/09/2024;-180,1;
O09227;C4227;23/09/2024;-22,1;
O09228;C4228;06/10/2024;-44,3;
O09229;C4229;19/10/2024;-70,4;
O09230;;01/11/2024;-93;
O09231;C4231;14/11/2024;-115,8;
O09232;C4232;27/11/2024;-138,8;
O09233;C4233;10/12/2024;-162;
O09234;C4234;23/12/2024;-185,4;
O09235;C4235;05/01/2025;-25,3;
O09236;C4236;18/01/2025;-49,1;
O09237;C4237;31/01/2025;-73,1;
O09238;C4238;13/02/2025;-97,3;
O09239;C4239;26/02/2025;-118;
O09240;C4240;11/03/2025;-142,6;
O09241;C4241;24/03/2025;-163,7;
O09242;C4242;06/04/2025;-188,7;
O09243;C4243;19/04/2025;-30,2;
O09244;C4244;02/05/2025;-55,6;
O09245;C4245;15/05/2025;-77,5;
O09246;C4246;28/05/2025;-99,6;
O09247;C4247;10/06/2025;-121,9;
O09248;C4248;23/06/2025;-144,4;
O09249;C4249;06/07/2025;-167,1;
O09250;C4250;19/07/2025;-190;
O09251;C4251;01/08/2025;-33,1;
O09252;C4252;14/08/2025;-56,4;
O09253;C4253;27/08/2025;-79,9;
O09254;C4254;09/09/2025;-103,6;
O09255;C4255;22/09/2025;-127,5;
O09256;C4256;05/10/2025;-151,6;
O09257;C4257;18/10/2025;-172,2;
O09258;C4258;31/10/2025;-196,7;
O09259;C4259;13/11/2025;-37,7;
O09260;C4260;26/11/2025;-62,6;
O09261;C4261;09/12/2025;-84;
O09262;C4262;22/12/2025;-109,3;
O09263;C4263;04/01/2026;-131,1;
O09264;C4264;17/01/2026;-153,1;
O09265;C4265;30/01/2026;-175,3;
O09266;C4266;13/02/2024;-201,4;
O09267;C4267;26/02/2024;-44;
O09268;C4268;10/03/2024;-66,8;
O09269;C4269;23/03/2024;-89,8;
O09270;C4270;05/04/2024;-113;
O09271;C4271;18/04/2024;-136,4;
O09272;C4272;01/05/2024;-156,3;
O09273;C4273;14/05/2024;-180,1;
O09274;C4274;27/05/2024;-24,1;
O09275;C4275;09/06/2024;-48,3;
O09276;C4276;22/06/2024;-69;
O09277;C4277;05/07/2024;-93,6;
O09278;C4278;18/07/2024;-114,7;
O09279;C4279;31/07/2024;-139,7;
O09280;C4280;13/08/2024;-161,2;
O09281;C4281;26/08/2024;-186,6;
O09282;C4282;08/09/2024;-28,5;
O09283;C4283;21/09/2024;-50,6;
O09284;C4284;04/10/2024;-72,9;
O09285;C4285;17/10/2024;-95,4;
O09286;C4286;30/10/2024;-118,1;
O09287;C4287;12/11/2024;-141;
O09288;C4288;25/11/2024;-164,1;
O09289;C4289;08/12/2024;-187,4;
O09290;C4290;21/12/2024;-30,9;
O09291;C4291;03/01/2025;-54,6;
O09292;C4292;16/01/2025;-78,5;
O09293;C4293;29/01/2025;-102,6;
O09294;C4294;11/02/2025;-123,2;
O09295;C4295;24/02/2025;-147,7;
O09296;C4296;09/03/2025;-168,7;
O09297;C4297;22/03/2025;-193,6;
O09298;C4298;04/04/2025;-35;
O09299;;17/04/2025;-60,3;
O09300;C4300;30/04/2025;-82,1;
O09301;C4301;13/05/2025;-104,1;
O09302;C4302;26/05/2025;-126,3;
O09303;C4303;08/06/2025;-152,4;
O09304;C4304;21/06/2025;-175;
O09305;C4305;04/07/2025;-197,8;
O09306;C4306;17/07/2025;-40,8;
O09307;C4307;30/07/2025;-64;
O09308;C4308;12/08/2025;-87,4;
O09309;C4309;25/08/2025;-107,3;
O09310;C4310;07/09/2025;-131,1;
O09311;C4311;20/09/2025;-155,1;
O09312;C4312;03/10/2025;-179,3;
O09313;C4313;16/10/2025;-200;
O09314;C4314;29/10/2025;-44,6;
O09315;C4315;11/11/2025;-65,7;
O09316;C4316;24/11/2025;-90,7;
O09317;C4317;07/12/2025;-112,2;
O09318;C4318;20/12/2025;-137,6;
O09319;C4319;02/01/2026;-159,5;
O09320;C4320;15/01/2026;-181,6;
O09321;C4321;28/01/2026;-23,9;
O09322;C4322;11/02/2024;-46,4;
O09323;C4323;24/02/2024;-69,1;
O09324;C4324;08/03/2024;-92;
O09325;C4325;21/03/2024;-115,1;
O09326;C4326;03/04/2024;-138,4;
O09327;C4327;16/04/2024;-161,9;
O09328;C4328;29/04/2024;-185,6;
O09329;C4329;12/05/2024;-29,5;
O09330;C4330;25/05/2024;-53,6;
O09331;C4331;07/06/2024;-74,2;
O09332;C4332;20/06/2024;-98,7;
O09333;C4333;03/07/2024;-119,7;
O09334;C4334;16/07/2024;-144,6;
O09335;C4335;29/07/2024;-166;
O09336;C4336;11/08/2024;-191,3;
O09337;C4337;24/08/2024;-33,1;
O09338;C4338;06/09/2024;-55,1;
O09339;C4339;19/09/2024;-77,3;
O09340;C4340;02/10/2024;-103,4;
O09341;;15/10/2024;-126;
O09342;C4342;28/10/2024;-148,8;
O09343;C4343;10/11/2024;-171,8;
O09344;C4344;23/11/2024;-195;
O09345;C4345;06/12/2024;-38,4;
O09346;C4346;19/12/2024;-58,3;
O09347;C4347;01/01/2025;-82,1;
O09348;C4348;14/01/2025;-106,1;
O09349;C4349;27/01/2025;-130,3;
O09350;C4350;09/02/2025;-151;
O09351;C4351;22/02/2025;-175,6;
O09352;C4352;07/03/2025;-196,7;
O09353;C4353;20/03/2025;-41,7;
O09354;C4354;02/04/2025;-63,2;
O09355;C4355;15/04/2025;-88,6;
O09356;C4356;28/04/2025;-110,5;
O09357;C4357;11/05/2025;-132,6;
O09358;C4358;24/05/2025;-154,9;
O09359;C4359;06/06/2025;-177,4;
O09360;C4360;19/06/2025;-20,1;
O09361;C4361;02/07/2025;-43;
O09362;C4362;15/07/2025;-66,1;
O09363;C4363;28/07/2025;-89,4;
O09364;C4364;10/08/2025;-112,9;
O09365;C4365;23/08/2025;-136,6;
O09366;C4366;05/09/2025;-160,5;
O09367;C4367;18/09/2025;-184,6;
O09368;C4368;01/10/2025;-25,2;
O09369;C4369;14/10/2025;-49,7;
O09370;C4370;27/10/2025;-70,7;
O09371;C4371;09/11/2025;-95,6;
O09372;C4372;22/11/2025;-117;
O09373;C4373;05/12/2025;-142,3;
O09374;C4374;18/12/2025;-164,1;
O09375;C4375;31/12/2025;-186,1;
O09376;C4376;13/01/2026;-28,3;
O09377;C4377;26/01/2026;-54,4;
O09378;C4378;09/02/2024;-77;
O09379;C4379;22/02/2024;-99,8;
O09380;C4380;06/03/2024;-122,8;
O09381;C4381;19/03/2024;-146;
O09382;C4382;01/04/2024;-169,4;
O09383;C4383;14/04/2024;-189,3;
O09384;C4384;27/04/2024;-33,1;
O09385;C4385;10/05/2024;-57,1;
O09386;C4386;23/05/2024;-81,3;
O09387;C4387;05/06/2024;-102;
O09388;C4388;18/06/2024;-126,6;
O09389;C4389;01/07/2024;-147,7;
O09390;C4390;14/07/2024;-172,7;
O09391;C4391;27/07/2024;-194,2;
O09392;C4392;09/08/2024;-39,6;
O09393;C4393;22/08/2024;-61,5;
O09394;C4394;04/09/2024;-83,6;
O09395;C4395;17/09/2024;-105,9;
O09396;C4396;30/09/2024;-128,4;
O09397;C4397;13/10/2024;-151,1;
O09398;C4398;26/10/2024;-174;
O09399;C4399;08/11/2024;-197,1;
O09400;C4400;21/11/2024;-40,4;
O09401;C4401;04/12/2024;-63,9;
O09402;C4402;17/12/2024;-87,6;
O09403;C4403;30/12/2024;-111,5;
O09404;C4404;12/01/2025;-135,6;
O09405;C4405;25/01/2025;-156,2;
O09406;C4406;07/02/2025;-180,7;
O09407;C4407;20/02/2025;-21,7;
O09408;C4408;05/03/2025;-46,6;
O09409;C4409;18/03/2025;-68;
O09410;C4410;31/03/2025;-93,3;
O09411;C4411;13/04/2025;-115,1;
O09412;C4412;26/04/2025;-137,1;
O09413;C4413;09/05/2025;-159,3;
O09414;C4414;22/05/2025;-185,4;
O09415;C4415;04/06/2025;-28;
O09416;C4416;17/06/2025;-50,8;
O09417;C4417;30/06/2025;-73,8;
O09418;C4418;13/07/2025;-97;
O09419;C4419;26/07/2025;-120,4;
O09420;C4420;08/08/2025;-140,3;
O09421;C4421;21/08/2025;-164,1;
O09422;C4422;03/09/2025;-188,1;
O09423;C4423;16/09/2025;-32,3;
O09424;C4424;29/09/2025;-53;
O09425;C4425;12/10/2025;-77,6;
O09426;C4426;25/10/2025;-98,7;
O09427;C4427;07/11/2025;-123,7;
O09428;C4428;20/11/2025;-145,2;
O09429;C4429;03/12/2025;-170,6;
O09430;C4430;16/12/2025;-192,5;
O09431;C4431;29/12/2025;-34,6;
O09432;C4432;11/01/2026;-56,9;
O09433;C4433;24/01/2026;-79,4;
O09434;C4434;07/02/2024;-102,1;
O09435;C4435;20/02/2024;-125;
O09436;C4436;04/03/2024;-148,1;
O09437;C4437;17/03/2024;-171,4;
O09438;C4438;30/03/2024;-194,9;
O09439;C4439;12/04/2024;-38,6;
O09440;C4440;25/04/2024;-62,5;
O09441;C4441;08/05/2024;-86,6;
O09442;C4442;21/05/2024;-107,2;
O09443;C4443;03/06/2024;-131,7;
O09444;C4444;16/06/2024;-152,7;
O09445;C4445;29/06/2024;-177,6;
O09446;C4446;12/07/2024;-199;
O09447;C4447;25/07/2024;-44,3;
O09448;C4448;07/08/2024;-66,1;
O09449;C4449;20/08/2024;-88,1;
O09450;C4450;02/09/2024;-110,3;
O09451;C4451;15/09/2024;-136,4;
O09452;C4452;28/09/2024;-159;
O09453;C4453;11/10/2024;-181,8;
O09454;C4454;24/10/2024;-24,8;
O09455;C4455;06/11/2024;-48;
O09456;;19/11/2024;-71,4;
O09457;C4457;02/12/2024;-91,3;
O09458;C4458;15/12/2024;-115,1;
O09459;C4459;28/12/2024;-139,1;
O09460;C4460;10/01/2025;-163,3;
O09461;C4461;23/01/2025;-184;
O09462;C4462;05/02/2025;-28,6;
O09463;C4463;18/02/2025;-49,7;
O09464;C4464;03/03/2025;-74,7;
O09465;;16/03/2025;-96,2;
O09466;C4466;29/03/2025;-121,6;
O09467;C4467;11/04/2025;-143,5;
O09468;C4468;24/04/2025;-165,6;
O09469;C4469;07/05/2025;-187,9;
O09470;C4470;20/05/2025;-30,4;
O09471;C4471;02/06/2025;-53,1;
O09472;C4472;15/06/2025;-76;
O09473;C4473;28/06/2025;-99,1;
O09474;C4474;11/07/2025;-122,4;
O09475;C4475;24/07/2025;-145,9;
O09476;C4476;06/08/2025;-169,6;
O09477;C4477;19/08/2025;-193,5;
O09478;C4478;01/09/2025;-37,6;
O09479;C4479;14/09/2025;-58,2;
O09480;C4480;27/09/2025;-82,7;
O09481;C4481;10/10/2025;-103,7;
O09482;C4482;23/10/2025;-128,6;
O09483;C4483;05/11/2025;-150;
O09484;C4484;18/11/2025;-175,3;
O09485;C4485;01/12/2025;-197,1;
O09486;C4486;14/12/2025;-39,1;
O09487;C4487;27/12/2025;-61,3;
O09488;C4488;09/01/2026;-87,4;
O09489;C4489;22/01/2026;-110;
O09490;C4490;05/02/2024;-132,8;
O09491;C4491;18/02/2024;-155,8;
O09492;;02/03/2024;-179;
O09493;C4493;15/03/2024;-202,4;
O09494;C4494;28/03/2024;-42,3;
O09495;C4495;10/04/2024;-66,1;
O09496;C4496;23/04/2024;-90,1;
O09497;C4497;06/05/2024;-114,3;
O09498;C4498;19/05/2024;-135;
O09499;C4499;01/06/2024;-159,6;
O09500;C4500;14/06/2024;-180,7;
O09501;C4501;27/06/2024;-25,7;
O09502;C4502;10/07/2024;-47,2;
O09503;C4503;23/07/2024;-72,6;
O09504;C4504;05/08/2024;-94,5;
O09505;C4505;18/08/2024;-116,6;
O09506;C4506;31/08/2024;-138,9;
O09507;C4507;13/09/2024;-161,4;
O09508;C4508;26/09/2024;-184,1;
O09509;C4509;09/10/2024;-27;
O09510;C4510;22/10/2024;-50,1;
O09511;C4511;04/11/2024;-73,4;
O09512;C4512;17/11/2024;-96,9;
O09513;C4513;30/11/2024;-120,6;
O09514;C4514;13/12/2024;-144,5;
O09515;C4515;26/12/2024;-168,6;
O09516;C4516;08/01/2025;-189,2;
O09517;C4517;21/01/2025;-33,7;
O09518;C4518;03/02/2025;-54,7;
O09519;C4519;16/02/2025;-79,6;
O09520;C4520;01/03/2025;-101;
O09521;C4521;14/03/2025;-126,3;
O09522;C4522;27/03/2025;-148,1;
O09523;C4523;09/04/2025;-170,1;
O09524;C4524;22/04/2025;-192,3;
O09525;C4525;05/05/2025;-38,4;
O09526;C4526;18/05/2025;-61;
O09527;C4527;31/05/2025;-83,8;
O09528;C4528;13/06/2025;-106,8;
O09529;C4529;26/06/2025;-130;
O09530;C4530;09/07/2025;-153,4;
O09531;C4531;22/07/2025;-173,3;
O09532;C4532;04/08/2025;-197,1;
O09533;C4533;17/08/2025;-41,1;
O09534;C4534;30/08/2025;-65,3;
O09535;C4535;12/09/2025;-86;
O09536;C4536;25/09/2025;-110,6;
O09537;C4537;08/10/2025;-131,7;
O09538;C4538;21/10/2025;-156,7;
O09539;C4539;03/11/2025;-178,2;
O09540;C4540;16/11/2025;-23,6;
O09541;C4541;29/11/2025;-45,5;
O09542;C4542;12/12/2025;-67,6;
O09543;C4543;25/12/2025;-89,9;
O09544;C4544;07/01/2026;-112,4;
O09545;C4545;20/01/2026;-135,1;
O09546;C4546;02/02/2026;-158;
O09547;C4547;16/02/2024;-181,1;
O09548;C4548;29/02/2024;-24,4;
O09549;C4549;13/03/2024;-47,9;
O09550;C4550;26/03/2024;-71,6;
O09551;C4551;08/04/2024;-95,5;
O09552;C4552;21/04/2024;-119,6;
O09553;C4553;04/05/2024;-140,2;
O09554;C4554;17/05/2024;-164,7;
